composite_session_id,user_id,session_id,min_timestamp,max_timestamp,total_events,num_products,cart_value,avg_time_between_events_sec,page_views,product_views,clicks,add_to_cart_count,logins,logouts,purchase_count,session_duration_sec,start_hour,start_day_of_week,bounce_indicator,checkout_started,abandoned
428_7,428,7,2024-01-12 11:44:40.804804,2024-06-20 20:15:34.326554,10,5,0.0,1539405.946861111,2,3,1,2,2,0,0,13854653.52175,11,4,0,1,1
428_8,428,8,2024-02-29 05:44:48.258009,2024-06-27 10:31:26.590610,6,3,319.41017256804315,2059759.6665202,0,0,2,1,0,1,2,10298798.332601,5,3,0,1,0
428_9,428,9,2024-01-13 01:53:53.465086,2024-07-02 07:03:09.369788,7,2,35.6597585655953,2465492.650783667,2,1,1,0,1,1,1,14792955.904702,1,5,0,1,0
429_1,429,1,2024-01-14 21:39:56.774747,2024-06-11 20:40:56.037440,8,3,908.8036221564279,1838579.8946704285,2,0,2,1,1,0,2,12870059.262693,21,6,0,1,0
429_10,429,10,2024-01-02 07:12:35.780943,2024-07-08 15:34:53.311486,9,4,140.93595866147217,2034167.1913178752,1,1,3,1,0,1,2,16273337.530543,7,1,0,1,0
429_2,429,2,2024-01-05 11:22:51.810705,2024-06-25 14:21:00.083488,9,3,122.72569958971714,1858936.034097875,3,1,1,1,2,0,1,14871488.272783,11,4,0,1,0
429_3,429,3,2024-03-02 15:48:49.479734,2024-07-06 23:05:50.886383,7,3,623.477227381044,1818770.2344415002,1,0,1,1,1,1,2,10912621.406649,15,5,0,1,0
429_4,429,4,2024-02-25 05:03:51.777056,2024-06-04 06:02:55.489860,7,1,471.4574836035905,1440590.6188006669,1,0,2,0,1,2,1,8643543.712804,5,6,0,1,0
429_5,429,5,2024-02-14 14:15:24.472659,2024-07-15 00:11:05.028853,8,2,0.0,1868877.2223134285,0,1,1,1,4,1,0,13082140.556194,14,2,0,1,1
429_6,429,6,2024-01-07 00:39:39.352225,2024-06-20 16:57:16.978801,5,1,0.0,3578664.4066439997,1,0,1,1,2,0,0,14314657.626576,0,6,0,1,1
429_7,429,7,2024-01-03 04:24:35.964112,2024-07-24 08:52:20.546144,6,2,0.0,3511052.9164064005,1,1,1,1,1,1,0,17555264.582032,4,2,0,1,1
429_8,429,8,2024-03-07 21:47:36.821918,2024-05-10 07:52:59.539374,5,3,157.44500139700952,1369880.679364,0,1,1,1,0,1,1,5479522.717456,21,3,0,1,0
429_9,429,9,2024-02-23 17:51:10.678295,2024-07-03 10:10:56.050951,7,4,176.49445212965352,1881797.5621093335,2,1,0,1,1,0,2,11290785.372656,17,4,0,1,0
42_1,42,1,2024-01-21 15:41:44.609487,2024-07-18 16:34:03.126214,7,6,91.77842917150568,2578123.0861211666,0,1,0,4,1,0,1,15468738.516727,15,6,0,1,0
42_10,42,10,2024-04-04 06:35:43.206184,2024-07-10 06:42:11.831955,10,3,0.0,931243.1806412223,1,3,3,0,1,2,0,8381188.625771,6,3,0,1,1
42_2,42,2,2024-04-19 09:21:35.592793,2024-07-04 09:53:42.392420,5,4,117.88337124866061,1642081.6999067501,0,0,1,2,0,0,2,6568326.799627,9,4,0,1,0
42_3,42,3,2024-02-01 05:54:40.020015,2024-07-10 08:23:09.662803,6,0,0.0,2766581.9285576,2,0,2,0,0,2,0,13832909.642788,5,3,0,0,1
42_4,42,4,2024-01-15 09:20:54.697001,2024-07-04 14:37:46.550275,5,1,0.0,3698352.9633184997,3,0,1,1,0,0,0,14793411.853274,9,0,0,1,1
42_5,42,5,2024-01-14 04:00:09.622243,2024-06-25 14:42:02.685869,10,2,195.1764344379903,1569079.2292917778,3,1,1,0,3,1,1,14121713.063626,4,6,0,1,0
42_6,42,6,2024-01-04 18:47:34.786436,2024-07-20 05:40:18.857578,6,4,256.8456064780996,3411992.8142283997,1,1,1,2,0,0,1,17059964.071142,18,3,0,1,0
42_7,42,7,2024-01-01 21:09:42.537884,2024-05-10 02:44:24.709223,5,2,208.02156506833265,2791420.54283475,1,0,0,1,0,2,1,11165682.171339,21,0,0,1,0
42_8,42,8,2024-02-18 22:42:41.196351,2024-07-22 16:18:50.862142,9,2,611.5869053937209,1671121.2082238751,1,0,1,0,3,2,2,13368969.665791,22,6,0,1,0
42_9,42,9,2024-03-24 11:04:01.112214,2024-07-20 01:55:55.851018,8,4,459.1035775348406,1451759.2484005715,1,3,0,0,2,1,1,10162314.738804,11,6,0,1,0
430_1,430,1,2024-02-01 09:20:45.514904,2024-07-06 18:35:08.826691,8,3,413.246302307641,1930237.6159695715,1,1,0,1,4,0,1,13511663.311787,9,3,0,1,0
430_10,430,10,2024-01-01 04:53:19.308688,2024-07-23 13:06:37.391658,10,6,278.2215917281311,1961688.6758855553,0,3,2,2,2,0,1,17655198.08297,4,0,0,1,0
430_2,430,2,2024-01-06 03:48:53.245931,2024-06-20 13:54:36.726218,10,3,0.0,1597638.1644763334,0,2,1,1,2,4,0,14378743.480287,3,5,0,1,1
430_3,430,3,2024-02-12 10:01:12.548432,2024-07-19 23:36:06.756509,8,5,0.0,1957156.3154395714,0,2,0,3,0,3,0,13700094.208077,10,0,0,1,1
430_4,430,4,2024-01-28 18:59:19.084363,2024-06-25 10:16:35.260016,9,5,651.193753329302,1605279.521956625,1,2,2,0,0,1,3,12842236.175653,18,6,0,0,0
430_5,430,5,2024-01-17 15:26:14.958581,2024-07-15 21:41:06.113576,8,3,0.0,2224927.3078564284,0,2,2,1,0,3,0,15574491.154995,15,2,0,1,1
430_6,430,6,2024-01-10 08:34:29.656496,2024-07-02 04:43:09.099174,6,2,0.0,3003943.8885356,0,1,3,1,0,1,0,15019719.442678,8,2,0,1,1
430_7,430,7,2024-01-31 10:29:52.010349,2024-05-20 00:52:22.309931,5,2,403.68499777259046,2367337.5748955,1,0,1,1,0,1,1,9469350.299582,10,2,0,1,0
430_8,430,8,2024-01-02 10:12:25.503402,2024-07-11 12:14:07.680634,7,3,274.04191700989304,2751617.029538667,1,1,1,1,0,2,1,16509702.177232,10,1,0,1,0
430_9,430,9,2024-01-06 03:30:46.530730,2024-06-08 16:23:41.858303,5,2,0.0,3337993.83189325,1,0,1,2,0,1,0,13351975.327573,3,5,0,1,1
431_1,431,1,2024-01-03 09:23:50.357872,2024-07-22 15:41:55.907394,9,3,0.0,2173635.6936902497,2,3,0,0,2,2,0,17389085.549522,9,2,0,1,1
431_10,431,10,2024-01-27 23:12:17.385159,2024-07-24 03:38:27.480432,6,5,323.0413157549139,3079034.0190546,0,3,1,1,0,0,1,15395170.095273,23,5,0,1,0
431_2,431,2,2024-02-25 18:36:19.419091,2024-06-01 16:10:19.595878,5,2,0.0,2093010.04419675,0,2,2,0,0,1,0,8372040.176787,18,6,0,0,1
431_3,431,3,2024-01-11 12:58:17.600152,2024-07-23 14:09:01.789368,9,2,0.0,2095730.5236520001,3,2,0,0,3,1,0,16765844.189216,12,3,0,1,1
431_4,431,4,2024-01-18 03:41:07.703760,2024-05-14 11:57:10.509669,10,5,878.3330096281863,1126506.9784343333,2,2,1,0,1,1,3,10138562.805909,3,3,0,1,0
431_5,431,5,2024-01-05 07:52:16.896449,2024-07-17 04:11:06.093414,10,3,0.0,1860925.4663294447,2,1,2,2,2,1,0,16748329.196965,7,4,0,1,1
431_6,431,6,2024-01-06 02:04:57.956826,2024-07-24 02:10:37.088581,9,4,0.0,2160042.391469375,2,2,2,2,1,0,0,17280339.131755,2,5,0,1,1
431_7,431,7,2024-02-10 15:44:40.234634,2024-07-19 19:27:16.880043,7,4,159.35650596559344,2306226.1075681667,1,1,1,2,0,1,1,13837356.645409,15,5,0,1,0
431_8,431,8,2024-01-19 22:31:08.769005,2024-06-28 14:22:39.285769,8,2,93.20019090916767,1983012.9309662858,2,1,1,0,2,1,1,13881090.516764,22,4,0,1,0
431_9,431,9,2024-02-23 11:00:34.959885,2024-07-06 18:03:17.779018,5,1,0.0,2900740.70478325,2,0,1,1,0,1,0,11602962.819133,11,4,0,1,1
432_1,432,1,2024-01-12 13:21:15.253479,2024-07-04 18:44:03.914444,9,3,136.67781944577533,1881621.082620625,0,1,2,1,3,1,1,15052968.660965,13,4,0,1,0
432_10,432,10,2024-01-10 04:19:50.461509,2024-06-04 10:57:32.449405,8,2,0.0,1805465.998270857,0,1,2,1,2,2,0,12638261.987896,4,2,0,1,1
432_2,432,2,2024-02-28 14:07:28.185797,2024-07-15 18:24:25.977598,7,2,0.0,1989769.6319668333,3,1,0,1,1,1,0,11938617.791801,14,2,0,1,1
432_3,432,3,2024-01-22 19:44:24.927407,2024-07-17 16:15:33.436959,7,5,491.33320327310327,2546711.4182586665,0,1,0,2,1,1,2,15280268.509552,19,0,0,1,0
432_4,432,4,2024-01-20 08:34:42.668417,2024-05-29 05:40:24.580877,6,2,82.50189876670626,2244308.382492,0,1,2,0,1,1,1,11221541.91246,8,5,0,1,0
432_5,432,5,2024-01-02 09:42:53.498807,2024-07-07 12:15:07.942863,9,4,182.4363915590557,2020741.8055069998,1,1,1,2,0,3,1,16165934.444056,9,1,0,1,0
432_6,432,6,2024-02-07 19:39:16.092188,2024-05-26 13:41:34.192594,7,0,0.0,1566023.0167343335,4,0,2,0,1,0,0,9396138.100406,19,2,0,1,1
432_7,432,7,2024-02-15 23:42:32.231226,2024-07-19 00:05:21.617576,9,5,506.1571585013555,1663371.17329375,1,1,1,1,1,1,3,13306969.38635,23,3,0,1,0
432_8,432,8,2024-01-28 05:58:49.855512,2024-06-14 15:53:43.227784,7,2,0.0,1993148.8953786667,0,0,2,2,1,2,0,11958893.372272,5,6,0,1,1
432_9,432,9,2024-01-19 04:56:24.601987,2024-07-08 22:17:58.009362,8,4,911.0417315324653,2119556.2010535714,0,1,1,0,0,3,3,14836893.407375,4,4,0,0,0
433_1,433,1,2024-01-20 09:58:46.031334,2024-07-14 05:30:54.896168,10,4,0.0,1687814.318314889,3,2,2,2,1,0,0,15190328.864834,9,5,0,1,1
433_10,433,10,2024-01-10 06:19:06.935421,2024-07-12 12:53:25.735763,8,5,460.3006559693961,2274465.542906,1,2,1,2,1,0,1,15921258.800342,6,2,0,1,0
433_2,433,2,2024-01-10 20:10:46.663641,2024-07-12 06:52:35.482562,7,4,928.470084977104,2641618.1364868334,2,1,0,1,1,0,2,15849708.818921,20,2,0,1,0
433_3,433,3,2024-01-10 21:50:23.716814,2024-07-14 20:22:35.234834,9,3,0.0,2008141.4397524998,0,3,2,0,1,3,0,16065131.51802,21,2,0,1,1
433_4,433,4,2024-01-10 21:08:10.212880,2024-07-02 20:57:04.653655,9,4,220.39235844716572,1879116.805096875,0,0,2,1,2,1,3,15032934.440775,21,2,0,1,0
433_5,433,5,2024-01-04 02:45:03.249091,2024-07-22 12:29:30.205165,7,5,328.2266881808887,2885844.492679,1,4,0,0,1,0,1,17315066.956074,2,3,0,1,0
433_6,433,6,2024-03-13 02:12:30.578478,2024-07-06 01:24:21.691355,9,3,359.97702240551183,1241638.889109625,1,2,1,0,2,2,1,9933111.112877,2,2,0,1,0
433_7,433,7,2024-01-01 15:06:32.730481,2024-07-04 02:18:46.616592,8,3,237.0559592189962,2276847.698015857,2,1,1,1,0,2,1,15937933.886111,15,0,0,1,0
433_8,433,8,2024-01-30 18:59:32.744226,2024-05-21 01:47:08.506126,9,2,291.2017904845657,1201856.9702375,1,1,3,0,1,2,1,9614855.7619,18,1,0,1,0
433_9,433,9,2024-01-18 02:30:09.294024,2024-07-09 01:05:15.104987,7,5,0.0,2490350.9684938337,0,4,1,1,0,1,0,14942105.810963,2,3,0,1,1
434_1,434,1,2024-01-08 04:28:09.249053,2024-06-19 13:07:03.511220,10,6,374.032212407241,1568259.3624630002,1,4,0,1,0,3,1,14114334.262167,4,0,0,1,0
434_10,434,10,2024-01-17 07:55:54.543902,2024-07-18 20:53:32.240482,6,2,0.0,3171571.539316,0,1,2,1,0,2,0,15857857.69658,7,2,0,1,1
434_2,434,2,2024-01-18 01:08:23.975110,2024-07-16 15:43:32.479867,9,5,447.6544488486343,1950563.563094625,2,0,0,3,0,2,2,15604508.504757,1,3,0,1,0
434_3,434,3,2024-01-05 05:10:07.761771,2024-06-13 14:20:07.607677,10,4,391.9146935831152,1539666.6495451112,2,1,0,1,1,3,2,13856999.845906,5,4,0,1,0
434_4,434,4,2024-01-15 06:43:07.998196,2024-05-23 22:51:31.083166,9,5,0.0,1400462.88562125,2,3,0,2,1,1,0,11203703.08497,6,0,0,1,1
434_5,434,5,2024-01-21 11:30:31.091290,2024-05-16 11:26:14.389431,7,3,70.99418344307787,1670357.2163568332,1,1,3,1,0,0,1,10022143.298141,11,6,0,1,0
434_6,434,6,2024-01-09 06:18:56.711210,2024-07-19 11:00:27.202388,6,2,109.65350125024682,3321138.0982355997,1,0,1,1,2,0,1,16605690.491178,6,1,0,1,0
434_7,434,7,2024-03-23 09:57:59.067624,2024-07-05 23:19:51.904467,7,3,256.3711235491776,1505618.8061405001,0,0,2,1,0,2,2,9033712.836843,9,5,0,1,0
434_8,434,8,2024-02-03 14:08:59.779555,2024-06-14 12:05:30.765996,5,3,191.4128382799555,2849347.74661025,2,0,0,2,0,0,1,11397390.986441,14,5,0,1,0
434_9,434,9,2024-02-02 21:16:45.460284,2024-07-16 01:13:07.563505,10,2,0.0,1575975.7892467778,2,2,2,0,2,2,0,14183782.103221,21,4,0,1,1
435_1,435,1,2024-02-18 17:29:50.399756,2024-07-13 18:29:28.449143,6,2,399.5155061155088,2523595.6098774,2,1,0,0,2,0,1,12617978.049387,17,6,0,1,0
435_10,435,10,2024-01-23 14:13:26.866712,2024-06-12 13:38:28.018915,9,4,1065.433548279748,1522537.6440253751,2,1,1,0,1,1,3,12180301.152203,14,1,0,1,0
435_2,435,2,2024-01-17 16:29:46.638465,2024-07-08 06:06:46.877914,5,1,0.0,3727455.05986225,0,1,1,0,2,1,0,14909820.239449,16,2,0,1,1
435_3,435,3,2024-03-09 03:33:19.348619,2024-07-18 12:45:36.263884,5,1,269.76334707728853,2837884.22881625,1,0,0,0,2,1,1,11351536.915265,3,5,0,1,0
435_4,435,4,2024-01-27 15:42:30.929587,2024-07-24 08:54:39.204950,8,3,150.45729902462986,2205875.467909,1,1,3,1,1,0,1,15441128.275363,15,5,0,1,0
435_5,435,5,2024-02-07 06:46:00.458640,2024-07-23 15:50:29.243451,7,4,345.86951221194875,2410244.7974684997,1,1,0,1,2,0,2,14461468.784811,6,2,0,1,0
435_6,435,6,2024-01-07 02:31:10.184946,2024-07-14 01:47:30.149657,6,3,454.789591005382,3265395.9929422,1,0,1,1,0,1,2,16326979.964711,2,6,0,1,0
435_7,435,7,2024-01-17 22:27:56.730324,2024-06-20 05:01:46.269316,10,6,804.09201622826,1481025.5043324444,0,3,2,1,0,2,2,13329229.538992,22,2,0,1,0
435_8,435,8,2024-01-04 18:39:07.919890,2024-07-19 04:24:43.845102,10,3,207.0748797437139,1885503.9916902222,2,1,2,1,2,1,1,16969535.925212,18,3,0,1,0
435_9,435,9,2024-03-01 21:35:46.033261,2024-06-26 10:53:54.708376,5,2,0.0,2517572.16877875,0,1,1,1,0,2,0,10070288.675115,21,4,0,1,1
436_1,436,1,2024-01-02 03:28:01.050401,2024-07-19 01:02:42.501369,8,2,0.0,2454983.064424,0,1,2,1,3,1,0,17184881.450968,3,1,0,1,1
436_10,436,10,2024-02-06 12:33:38.245411,2024-07-23 04:56:18.703796,9,1,0.0,1810970.057298125,1,1,3,0,2,2,0,14487760.458385,12,1,0,1,1
436_2,436,2,2024-01-14 16:09:52.597532,2024-07-23 08:32:38.051932,9,6,412.15349939623337,2059370.6818,0,1,0,3,2,1,2,16474965.4544,16,6,0,1,0
436_3,436,3,2024-01-18 18:05:34.726966,2024-04-02 02:55:06.139731,8,5,632.295258618185,917910.2018235715,0,3,0,0,1,2,2,6425371.412765,18,3,0,1,0
436_4,436,4,2024-01-20 08:27:17.774296,2024-06-27 21:01:55.184952,8,3,718.0663177714389,1968982.4872365713,3,0,0,1,1,1,2,13782877.410656,8,5,0,1,0
436_5,436,5,2024-01-14 14:37:58.119635,2024-05-12 13:30:47.093204,5,4,0.0,2569392.24339225,0,3,0,1,0,1,0,10277568.973569,14,6,0,1,1
436_6,436,6,2024-01-10 21:28:57.225321,2024-06-25 20:23:48.269943,8,2,0.0,2060698.7206602858,3,1,1,1,0,2,0,14424891.044622,21,2,0,1,1
436_7,436,7,2024-01-17 15:45:20.847711,2024-07-15 11:25:10.146564,8,4,254.83828891452777,2219484.1855504285,1,2,0,1,3,0,1,15536389.298853,15,2,0,1,0
436_8,436,8,2024-01-05 19:27:53.004970,2024-07-16 07:05:37.392025,10,4,0.0,1847851.5985616667,2,2,3,2,1,0,0,16630664.387055,19,4,0,1,1
436_9,436,9,2024-02-19 23:54:08.393737,2024-07-09 01:15:33.724222,6,4,282.6025535668229,2420177.0660969997,0,0,1,3,1,0,1,12100885.330485,23,0,0,1,0
437_1,437,1,2024-01-08 20:09:49.689834,2024-07-24 05:09:44.676594,5,3,952.5350793448868,4263298.74669,0,0,0,0,1,1,3,17053194.98676,20,0,0,1,0
437_10,437,10,2024-01-10 05:39:10.523884,2024-03-10 08:18:44.191711,5,3,0.0,1298393.41695675,0,2,1,1,0,1,0,5193573.667827,5,2,0,1,1
437_2,437,2,2024-02-03 01:00:51.145652,2024-07-20 20:09:02.063996,8,3,227.5170338065213,2083441.5597634285,2,1,1,1,2,0,1,14584090.918344,1,5,0,1,0
437_3,437,3,2024-01-01 08:33:02.890301,2024-07-21 01:37:49.488504,5,5,0.0,4356971.64955075,0,2,0,3,0,0,0,17427886.598203,8,0,0,1,1
437_4,437,4,2024-01-19 05:02:59.790326,2024-05-05 11:51:57.118628,6,1,0.0,1853867.4656604,1,0,1,1,3,0,0,9269337.328302,5,4,0,1,1
437_5,437,5,2024-02-05 03:27:27.827175,2024-07-20 22:59:38.154784,10,4,345.96391595016826,1601414.4808454446,2,1,2,2,1,1,1,14412730.327609,3,0,0,1,0
437_6,437,6,2024-02-13 17:21:58.684368,2024-07-10 15:31:05.517108,7,5,435.98537462423184,2130091.1387899998,0,0,0,3,1,1,2,12780546.83274,17,1,0,1,0
437_7,437,7,2024-01-02 05:36:33.253358,2024-07-02 17:42:55.246597,10,5,7.526052755730781,1752042.4436932222,2,3,2,1,0,1,1,15768381.993239,5,1,0,1,0
437_8,437,8,2024-01-01 12:28:17.246187,2024-06-26 01:19:06.030756,10,4,250.62825397759792,1694738.753841,1,2,3,1,1,1,1,15252648.784569,12,0,0,1,0
437_9,437,9,2024-01-20 08:17:53.190304,2024-06-21 20:05:41.050682,10,2,0.0,1473518.6511531111,1,1,1,1,4,2,0,13261667.860378,8,5,0,1,1
438_1,438,1,2024-02-08 18:06:16.326053,2024-06-09 00:15:54.362437,5,1,0.0,2619144.5090960003,1,0,1,1,0,2,0,10476578.036384,18,3,0,1,1
438_10,438,10,2024-01-04 22:37:31.023842,2024-07-04 04:46:59.944580,6,4,93.49650991333203,3132113.7841476,0,2,1,0,0,1,2,15660568.920738,22,3,0,0,0
438_2,438,2,2024-01-04 23:38:24.216602,2024-07-23 04:33:38.554045,9,3,0.0,2162214.292180375,2,1,3,2,1,0,0,17297714.337443,23,3,0,1,1
438_3,438,3,2024-01-19 20:28:21.122067,2024-07-03 19:24:58.484832,8,2,0.0,2048371.0518235716,2,2,0,0,1,3,0,14338597.362765,20,4,0,1,1
438_4,438,4,2024-01-23 23:41:35.313001,2024-07-24 08:46:12.005191,9,3,694.5667402709255,1969684.58652375,0,1,1,0,2,3,2,15757476.69219,23,1,0,1,0
438_5,438,5,2024-01-20 12:01:48.588805,2024-07-18 19:36:57.041875,7,2,532.4896197894587,2596551.408845,1,0,2,0,2,0,2,15579308.45307,12,5,0,1,0
438_6,438,6,2024-01-18 12:50:44.918824,2024-07-09 11:40:37.640434,7,2,527.5578173983125,2490498.7869349997,3,0,1,0,1,0,2,14942992.72161,12,3,0,1,0
438_7,438,7,2024-03-25 02:39:52.706006,2024-06-19 09:40:06.315153,6,1,489.8885715255528,1491122.7218294,1,0,2,0,1,1,1,7455613.609147,2,0,0,1,0
438_8,438,8,2024-02-28 19:05:25.561615,2024-07-10 12:04:47.255472,9,3,0.0,1433245.211732125,0,1,2,2,3,1,0,11465961.693857,19,2,0,1,1
438_9,438,9,2024-03-18 06:38:56.993660,2024-05-20 01:37:18.570267,5,3,287.5854490208571,1356275.39415175,1,2,0,0,0,1,1,5425101.576607,6,0,0,0,0
439_1,439,1,2024-01-09 20:28:48.911927,2024-07-11 10:47:20.319221,9,1,0.0,1982838.92591175,3,1,2,0,1,2,0,15862711.407294,20,1,0,1,1
439_10,439,10,2024-02-21 23:57:04.221326,2024-07-07 11:26:11.229902,5,2,0.0,2947936.752144,2,1,0,1,1,0,0,11791747.008576,23,2,0,1,1
439_2,439,2,2024-01-02 04:06:18.947181,2024-07-18 09:42:43.898613,10,6,455.8356223629659,1903042.7723813334,2,2,1,1,1,0,3,17127384.951432,4,1,0,1,0
439_3,439,3,2024-01-17 01:25:28.154692,2024-06-11 09:39:42.893225,10,3,255.42509605469465,1404894.9709481113,2,1,1,1,3,1,1,12644054.738533,1,2,0,1,0
439_4,439,4,2024-04-27 19:49:47.561291,2024-07-16 06:11:10.894186,5,1,268.3639061963136,1715720.8332237499,1,0,1,0,0,2,1,6862883.332895,19,5,0,0,0
439_5,439,5,2024-01-09 00:04:03.721969,2024-07-09 02:34:12.256931,6,3,587.7774228950325,3146761.7069924,0,1,3,0,0,0,2,15733808.534962,0,1,0,0,0
439_6,439,6,2024-01-07 21:45:52.140228,2024-07-14 19:39:04.527006,7,2,239.00716623356257,2720332.0644630003,0,0,2,1,1,2,1,16321992.386778,21,6,0,1,0
439_7,439,7,2024-01-04 22:36:21.988858,2024-07-24 03:22:31.841227,10,2,453.304218090142,1931507.7613743332,3,0,2,0,2,1,2,17383569.852369,22,3,0,1,0
439_8,439,8,2024-02-02 04:14:20.281346,2024-07-23 19:24:50.350781,5,2,0.0,3728857.51735875,0,1,1,1,1,1,0,14915430.069435,4,4,0,1,1
439_9,439,9,2024-02-02 09:05:54.452389,2024-07-01 19:05:09.122821,9,2,0.0,1624494.3338040002,1,1,4,1,1,1,0,12995954.670432,9,4,0,1,1
43_1,43,1,2024-02-29 03:14:29.997114,2024-07-21 15:30:39.621348,7,4,559.7278310398538,2066561.604039,0,1,0,0,2,1,3,12399369.624234,3,3,0,1,0
43_10,43,10,2024-01-12 10:57:31.635485,2024-07-11 07:50:42.525116,9,3,462.0060394889839,1953398.861203875,2,0,0,2,2,2,1,15627190.889631,10,4,0,1,0
43_2,43,2,2024-02-25 21:18:29.388005,2024-06-18 04:10:26.373933,7,4,1040.7348603104933,1631319.4976546664,0,1,0,0,1,2,3,9787916.985928,21,6,0,1,0
43_3,43,3,2024-01-26 16:05:59.367976,2024-07-10 04:54:26.893172,7,4,540.7578095714076,2383684.587532667,1,2,1,0,0,1,2,14302107.525196,16,4,0,0,0
43_4,43,4,2024-01-19 03:07:23.276453,2024-07-01 15:27:02.099262,8,4,0.0,2030568.4032584284,0,3,3,1,1,0,0,14213978.822809,3,4,0,1,1
43_5,43,5,2024-01-04 03:03:58.700677,2024-06-21 05:06:54.533227,8,0,0.0,2086996.5475071429,4,0,1,0,2,1,0,14608975.83255,3,3,0,1,1
43_6,43,6,2024-02-19 21:11:49.365056,2024-07-08 07:39:16.541984,5,3,0.0,3011811.7942319997,0,0,2,3,0,0,0,12047247.176928,21,0,0,1,1
43_7,43,7,2024-02-25 05:22:02.036366,2024-07-14 06:51:59.613190,5,1,341.4142630067763,3025349.394206,2,0,1,0,0,1,1,12101397.576824,5,6,0,0,0
43_8,43,8,2024-01-01 06:31:42.226902,2024-07-05 16:29:51.982409,5,3,78.8111442058638,4026572.43887675,2,0,0,2,0,0,1,16106289.755507,6,0,0,1,0
43_9,43,9,2024-01-09 10:47:49.581924,2024-06-20 01:54:59.184217,5,1,0.0,3512807.40057325,0,0,2,1,1,1,0,14051229.602293,10,1,0,1,1
440_1,440,1,2024-03-02 16:27:11.906889,2024-06-05 17:40:22.229784,7,4,403.9298841276775,1368731.7204825,2,0,0,3,1,0,1,8212390.322895,16,5,0,1,0
440_10,440,10,2024-01-10 02:55:23.867915,2024-06-22 07:32:57.270099,9,2,0.0,1773281.6752729998,0,2,1,0,4,2,0,14186253.402184,2,2,0,1,1
440_2,440,2,2024-02-27 05:01:27.809057,2024-07-18 22:50:13.200445,8,5,126.9840228716233,1761846.484484,0,3,1,1,1,1,1,12332925.391388,5,1,0,1,0
440_3,440,3,2024-01-06 10:55:08.312900,2024-06-01 15:11:14.162104,7,3,0.0,2119360.974867333,1,3,2,0,1,0,0,12716165.849204,10,5,0,1,1
440_4,440,4,2024-02-13 13:44:50.115279,2024-07-13 12:40:54.925195,7,3,0.0,2173760.8016526666,2,1,0,2,1,1,0,13042564.809916,13,1,0,1,1
440_5,440,5,2024-01-24 17:38:57.547021,2024-07-17 19:40:11.533754,5,2,425.3168938422466,3781818.49668325,1,0,2,1,0,0,1,15127273.986733,17,2,0,1,0
440_6,440,6,2024-01-01 23:42:42.948066,2024-07-23 08:07:02.273786,9,3,0.0,2196182.415715,0,1,1,2,2,3,0,17569459.32572,23,0,0,1,1
440_7,440,7,2024-01-06 07:55:52.292507,2024-07-03 06:13:05.142273,5,2,325.7939219302769,3864858.2124415,3,0,0,1,0,0,1,15459432.849766,7,5,0,1,0
440_8,440,8,2024-01-11 20:20:07.265785,2024-06-30 19:14:46.181718,7,5,211.47821588363445,2461746.4859888335,0,3,2,1,0,0,1,14770478.915933,20,3,0,1,0
440_9,440,9,2024-01-28 22:14:42.643595,2024-07-18 07:21:27.554891,9,5,359.41131765783865,1850900.613912,1,1,0,2,3,0,2,14807204.911296,22,6,0,1,0
441_1,441,1,2024-01-27 18:09:12.686259,2024-07-19 23:23:34.004862,8,2,438.9760097828477,2150351.616943286,0,1,0,0,5,1,1,15052461.318603,18,5,0,1,0
441_10,441,10,2024-01-17 18:54:52.823732,2024-06-28 14:51:17.844104,5,0,0.0,3517146.255093,2,0,0,0,0,3,0,14068585.020372,18,2,0,0,1
441_2,441,2,2024-02-11 04:08:12.359177,2024-07-24 00:10:59.599428,5,3,0.0,3538841.8100627502,0,1,0,2,1,1,0,14155367.240251,4,6,0,1,1
441_3,441,3,2024-02-25 00:33:17.169506,2024-06-06 19:18:21.453895,5,2,0.0,2220076.07109725,0,1,1,1,1,1,0,8880304.284389,0,6,0,1,1
441_4,441,4,2024-01-24 20:44:09.881422,2024-07-24 03:34:05.329628,9,3,0.0,1957874.43102575,2,2,1,1,0,3,0,15662995.448206,20,2,0,1,1
441_5,441,5,2024-01-27 15:09:21.135708,2024-07-09 12:50:23.257291,9,4,168.57602141344728,1770157.765197875,1,2,2,1,1,1,1,14161262.121583,15,5,0,1,0
441_6,441,6,2024-02-06 18:39:28.996650,2024-07-04 15:40:43.384431,9,2,174.59379460091432,1607859.298472625,1,0,2,1,3,1,1,12862874.387781,18,1,0,1,0
441_7,441,7,2024-01-28 08:16:33.301348,2024-07-17 08:37:02.390561,9,2,248.86295177157479,1846953.6361516248,2,0,1,0,4,0,2,14775629.089213,8,6,0,1,0
441_8,441,8,2024-01-16 02:10:58.369912,2024-06-13 15:41:39.809227,9,7,768.9475248099831,1615280.179914375,0,0,0,4,0,2,3,12922241.439315,2,1,0,1,0
441_9,441,9,2024-01-17 02:22:10.263701,2024-06-25 16:25:21.134249,7,2,0.0,2312431.811758,2,1,1,1,1,1,0,13874590.870548,2,2,0,1,1
442_1,442,1,2024-01-21 04:10:39.637000,2024-06-17 06:07:31.996593,7,4,280.83290012770254,2132368.726598833,2,1,0,2,0,1,1,12794212.359593,4,6,0,1,0
